sum_fit 	 max_fit 	 min_fit 
39747.03932948093 	 463.78322478129803 	 330.24161821306654 
39573.25463187144 	 464.6914886242781 	 326.50373286014633 
39529.91430677703 	 466.22831521681394 	 324.54941192723936 
40188.99278177535 	 468.37483382846807 	 331.43365880540625 
40299.912835295996 	 464.1769365320912 	 326.6093083211177 
40163.74594251887 	 471.3008513992377 	 328.8283091719693 
40377.48309887308 	 469.68708727354056 	 322.1311174814908 
40210.47802631005 	 473.6598857117485 	 321.69450410051775 
40344.76971690532 	 476.619126823278 	 329.125923843345 
40362.50459246426 	 481.15270507984644 	 327.7044380988726 
40410.388517294035 	 483.7165691487266 	 330.454110256239 
40588.86907848262 	 482.76183067915065 	 321.1673025406518 
40664.62999331112 	 481.06612449113675 	 330.60312655868404 
40997.0963907808 	 479.33641930147814 	 326.7583507153864 
41484.953671222676 	 483.26557592916475 	 330.7181111465408 
41840.28061622783 	 479.8592209491422 	 342.7826164646026 
42219.85471997097 	 484.2021458933526 	 347.8281906838429 
42330.62531524751 	 483.7011893136699 	 344.6560064996887 
42695.414586998464 	 487.9846350198985 	 348.4629649063712 
42676.82344817855 	 485.92044722158045 	 348.9960967398795 
42698.37596440035 	 481.1410061060991 	 360.9576845340482 
42567.730906048324 	 480.83986991044105 	 358.92601874847367 
42609.875826640724 	 481.8592820919257 	 366.0004305960805 
42677.64905876387 	 481.7289082213871 	 368.4172491059233 
43235.9356845667 	 482.78650195217074 	 364.845573925805 
43090.191693211775 	 484.16950280492233 	 364.1152065860701 
42846.48000115293 	 483.0958744935009 	 365.6512179360386 
43082.61411878068 	 481.03153335293996 	 361.88749939923855 
42786.95957331635 	 483.9297893109921 	 358.389897793586 
42981.39815381325 	 487.21801318639564 	 368.0838709591276 
43122.15058117899 	 483.9006147236664 	 358.20562944379265 
43223.81185831305 	 482.53879013612277 	 366.7536954410028 
43468.26587092746 	 482.2459398894398 	 372.3325076453017 
43394.977163720905 	 483.60277733119585 	 376.58964412465593 
43727.55566138844 	 483.1211094627496 	 389.8368901348364 
43695.964865122834 	 481.78425968567825 	 381.89227972770743 
43823.619494286235 	 482.4185405884639 	 377.0173871872454 
43867.017672289 	 482.98795360945917 	 389.7307069767387 
43909.957178659475 	 483.16555939626306 	 386.75205281981346 
43842.90957152516 	 483.6005173835148 	 386.6836927321918 
44044.63126672571 	 481.13299831967805 	 383.679144551122 
44089.89037093064 	 481.5321792087076 	 389.66674944074725 
43778.189222542554 	 480.2999438321376 	 388.7997184548886 
44015.74832479997 	 480.12430574998075 	 386.9973356426407 
44001.13318821666 	 480.7360581731815 	 391.0301674347343 
44183.97716559774 	 481.9262113277879 	 389.9939798654268 
44047.045448672114 	 482.08867212702353 	 391.7120034297299 
43958.83763941836 	 482.6040204950456 	 389.68203144474444 
44187.08851760123 	 483.27308489998114 	 393.20052675157893 
44091.32942317157 	 483.1520079504964 	 391.5191743876857 
44077.390820068475 	 484.9570312469898 	 397.59796073610516 
43994.45964573018 	 486.30856913256014 	 396.2409488664771 
44129.97270000339 	 484.4951639716521 	 391.0815573867405 
44373.37925462434 	 484.6422400296408 	 401.9798789276181 
44261.39238985658 	 481.12461012502814 	 403.6519027594254 
44149.49171181691 	 482.91456262290467 	 395.08123719231935 
44141.50768874303 	 479.7799980301211 	 399.3389924394221 
44277.206263137086 	 480.7624025600163 	 402.89487027137466 
44532.018181528896 	 481.0645185288868 	 397.8453383367239 
44689.89512942045 	 482.82362951909636 	 406.9015187570454 
44555.505011096946 	 481.17026142691316 	 407.893190628646 
44567.491942661574 	 480.77092442138417 	 398.36392328837076 
44624.452004436826 	 482.4623445918153 	 405.5654971452443 
44436.093409719295 	 483.1937288482819 	 405.9140474098824 
44515.896243233925 	 479.73419619427784 	 403.064054760279 
44532.592585654194 	 480.1708653529646 	 406.13513025647353 
44569.7595047751 	 480.6286032991211 	 404.2269253077927 
44422.207692216776 	 477.93781661038605 	 409.917886865327 
44438.650500157295 	 479.286897005776 	 410.72339937015045 
44483.42972783558 	 477.53999093518246 	 404.2055733142478 
44435.08608488823 	 477.8345665597736 	 402.7397658805771 
44448.059399235026 	 479.419853293096 	 401.0891080214511 
44694.199733113404 	 479.6954510007664 	 399.55178379811235 
44787.92372488907 	 479.71128588093075 	 408.4844465259414 
44881.88809134462 	 480.32407434091374 	 406.1827402709258 
45059.29321289162 	 478.11252739758726 	 408.66529779089217 
44884.85166226426 	 477.6214864242442 	 405.17020875216747 
44802.302783203995 	 481.38155938280994 	 405.0619161664057 
44665.254757122224 	 476.5886706351378 	 405.29328475077364 
44808.28415711172 	 479.9712927098931 	 408.63912802715873 
44764.272555254385 	 479.9712927098931 	 411.54106014988383 
44677.10738610396 	 482.1095167891875 	 406.7367064594365 
44993.83412175172 	 480.3788156588422 	 408.21751056975654 
44835.82614142797 	 480.15667011608315 	 404.03289454102406 
44759.4232884265 	 479.896700260886 	 405.17416803756464 
44556.23190562564 	 480.5946450077744 	 408.57318620717604 
44645.67370268144 	 480.1157673294533 	 402.9921691983086 
44843.382121498675 	 482.2184472296492 	 409.7317585000055 
44742.30869362452 	 482.30416991658694 	 410.34111347700446 
44631.311164315164 	 481.25990118078755 	 404.75016536406713 
44437.30595889491 	 477.63438056936474 	 407.62534046374543 
44364.939494521226 	 482.0254904665562 	 407.2304984477993 
44401.531328961966 	 479.68371613126266 	 407.3485758013595 
44422.13761825477 	 479.11287551624685 	 404.42740446923926 
44548.30416568129 	 479.54011499495755 	 406.48655820231306 
44480.27750546151 	 480.9400767869822 	 401.39161556114504 
44806.764648586075 	 482.6334124489053 	 408.31522216865244 
44655.90430427273 	 477.09535432575063 	 404.7791978312895 
44700.3659171439 	 479.1327565612469 	 408.8715105612006 
44635.75716340939 	 478.5919884872416 	 407.8075231767116 
