sum_fit 	 max_fit 	 min_fit 
39853.347659157385 	 472.8605246565687 	 325.11551495815473 
39929.54292931674 	 468.2200391406707 	 326.7946107834204 
40375.638749096935 	 472.5850921564805 	 335.4497149299858 
40470.82035929329 	 480.72708910810496 	 326.17163746493304 
40951.944018875496 	 484.72353192146676 	 334.4005271476464 
41022.18662122972 	 479.9341256099584 	 343.9111527446832 
41310.28675810763 	 484.15459128685336 	 329.3765313967581 
41210.83509194893 	 483.94544237518824 	 338.1624126574896 
41183.32710573146 	 481.7554794203669 	 348.9311128509787 
41259.90764748125 	 482.3459784146803 	 342.3262011939753 
41528.93767495063 	 482.0657237390145 	 340.2706547207339 
41693.86875524516 	 476.5537358917111 	 335.02607007641734 
42059.16794559 	 481.61912332480813 	 335.74093288891146 
42410.72422025795 	 485.41857512669037 	 339.9227514699932 
42387.79811934822 	 485.1269855347529 	 339.5865254996561 
42804.083053343056 	 487.4979264219869 	 354.17826089636895 
43017.28839199486 	 485.18066258489785 	 350.3378789850651 
43068.446940882146 	 486.87090583597745 	 358.0546864543319 
43400.671482890626 	 479.7437374152111 	 371.4151185590718 
43624.60875045066 	 482.9075647468976 	 368.75374740206956 
43671.93292474399 	 483.7288661596576 	 386.03571617264566 
43700.74678574543 	 480.3159306308063 	 379.926413549294 
43700.22594304855 	 486.03437680489935 	 381.79775687347626 
43506.34561290289 	 480.6566488741529 	 377.39320294824995 
43741.935419449685 	 486.50111245049106 	 377.43293556392064 
43780.11296172976 	 487.0169602419111 	 378.10492242039453 
43863.010306965225 	 487.581477800562 	 384.0168310583929 
43861.41585757617 	 491.68662045957524 	 386.6960723283892 
44039.11898076976 	 492.8636982720567 	 384.0228103682721 
43907.68053619977 	 490.1102273255011 	 388.86297661508155 
43840.64805374751 	 488.7658921517301 	 379.3280641513036 
44055.39740185162 	 487.02041666385935 	 383.590070035385 
44112.70336561065 	 486.17654364715605 	 381.24990057272583 
44209.361731472294 	 486.43102322314326 	 387.5346483683309 
44127.11818597348 	 483.45069063705336 	 384.5991402725855 
44308.9207759409 	 484.78704732756944 	 388.48427581561896 
44344.994724629665 	 485.2653779803205 	 385.0188566756659 
44256.2452953519 	 487.6886656574238 	 387.8015473017363 
44400.604820603105 	 486.5775754408859 	 382.7147426806532 
44398.96626896536 	 488.31947420969317 	 386.35320901456544 
44206.795584383886 	 482.3298072613269 	 388.5694754397647 
44120.21746118061 	 484.22082167447945 	 389.48851063395483 
44250.004485953476 	 485.86641091704746 	 388.38735424305105 
44107.42981255595 	 485.74137834198655 	 389.82843144621705 
44333.1867413897 	 487.0585373549332 	 393.92696510711596 
44379.27513809048 	 486.4223429590018 	 395.9868641205949 
44250.68553477067 	 487.6953969020215 	 396.9414272670864 
44193.266334185246 	 486.0260310297477 	 398.0561557024304 
44416.246173678854 	 486.81606143961164 	 394.0944416852551 
44360.514437558544 	 485.1476490272648 	 399.42905656064454 
44369.31455642128 	 481.4424376161088 	 397.1324098145589 
44419.433972342405 	 481.0388071731471 	 399.18386186073485 
44520.19336874721 	 483.8126868608299 	 403.73641902979307 
44676.77867061984 	 485.83521573904903 	 403.85676072825333 
44550.072360160164 	 479.9146016100115 	 402.6109531256269 
44604.19390866345 	 483.6134340378583 	 401.9702994408534 
44540.34636345504 	 483.3393105209936 	 406.2466936428016 
44562.91940350837 	 483.12570595573635 	 410.2337578458769 
44733.533581704905 	 481.5483542745142 	 407.63069105867714 
44653.82445984863 	 481.79537088096396 	 402.7913654886018 
44683.600845503344 	 486.4412769479227 	 405.62293136438007 
44766.01707779864 	 485.04464592885694 	 405.4892855041328 
44758.70718156353 	 481.06504518472155 	 399.84698093764564 
44794.042556071145 	 482.2181236982264 	 407.36010259374393 
44772.35113005867 	 479.0187641847429 	 408.4291308783306 
44917.48902344318 	 479.03588827472873 	 404.33882559418396 
44755.92329259358 	 479.4438735576421 	 409.26310897165496 
45005.41340504141 	 479.554427739782 	 410.0079858962118 
44993.31541668701 	 480.5544592211754 	 406.6672517955888 
44779.67392308571 	 480.8821102520253 	 404.8072636882574 
45045.84221510362 	 482.64147657786145 	 399.20734208999875 
45188.8874040908 	 482.92650942642115 	 403.3190724711686 
44965.2959399097 	 479.9583411183287 	 407.62378562233914 
44812.976656973435 	 479.4229623238473 	 409.543234426391 
44899.40189934289 	 480.60821285046916 	 409.9262928387358 
45049.11448582126 	 481.7148245855858 	 412.12341066573936 
45122.32447038633 	 480.8701351792948 	 408.9793681652492 
45099.33467566557 	 481.35275157454714 	 412.0286214283361 
45070.27289331906 	 480.48902582707444 	 409.2319993819384 
44987.75759597247 	 478.09684200925875 	 408.5006593961714 
45047.24410345515 	 481.20661474696914 	 406.3015582054319 
45109.863151496735 	 479.12665396301935 	 412.1768357684849 
44892.32665572164 	 478.90470193931196 	 414.35576521523683 
44776.2788851764 	 478.35870566006065 	 411.4594520987298 
44821.51035696075 	 477.63589772647566 	 412.6197746320652 
44964.118105463625 	 480.5447593182306 	 413.49256736117945 
45129.57713673267 	 479.56631493396077 	 413.90862339272564 
44980.78060294626 	 480.85026228946026 	 412.2284739579813 
44898.38778336658 	 480.9107381788192 	 415.4592410494063 
45007.84733330464 	 481.03049011862237 	 410.17501467114937 
45007.835319475154 	 480.8294732431816 	 412.68979606695063 
45033.60774069057 	 480.58402323115524 	 411.81294519303447 
45029.22919391679 	 481.26053732950186 	 414.4786135739581 
44964.58731124204 	 482.5223018183379 	 415.0778983230309 
45071.80507776877 	 480.3626836939508 	 415.7404552703109 
44879.83096102543 	 480.9685390243378 	 416.34392450836594 
45155.5663384691 	 478.8662874470339 	 415.5718726441262 
45155.8924155016 	 477.3509710986935 	 410.8210551176253 
44894.11135395249 	 476.4265204477962 	 414.3383118381845 
44781.125002624205 	 477.3362164091802 	 412.8722401478054 
