sum_fit 	 max_fit 	 min_fit 
39857.72030175582 	 473.67165477156465 	 332.0018719085458 
40432.95953329949 	 470.4700267070527 	 329.3891872279054 
40287.061039042375 	 470.0245525564943 	 342.95686893015016 
40385.47296253363 	 472.0556536215163 	 342.9240586110499 
40507.794254326094 	 470.9906580054435 	 341.08510067594295 
40495.18293605997 	 475.6600730236835 	 330.75369156813315 
40531.51290461559 	 485.2105792561284 	 330.9021608415693 
41013.93294052931 	 486.8027472966626 	 336.6747875240734 
41503.90652487307 	 488.71741456336554 	 337.4333024571059 
41059.18156302796 	 483.2533431525357 	 346.3692261734357 
41345.70340063871 	 488.1591921307278 	 343.8023592375075 
41801.93754816843 	 487.3412545822996 	 342.9549282400339 
42227.67290450113 	 488.69804374077296 	 350.9593409442467 
42179.7065387236 	 488.93289909693056 	 352.0296622757154 
42293.99635264849 	 488.90442242187055 	 352.2220146768312 
42337.005775083635 	 484.57240220877134 	 357.1138885857742 
42397.83132146538 	 485.68531756792026 	 362.08065094921915 
42471.642329294154 	 486.89207812062 	 350.2548364764733 
42488.954265649496 	 486.50205686529404 	 350.59030472450036 
42748.57880091115 	 484.4721251669924 	 367.0585566335169 
43034.78593693849 	 487.42680729592496 	 371.16188820800636 
43582.84069583903 	 491.5641873113242 	 371.1221153664881 
43982.870151524476 	 495.85175969441605 	 382.8889267161209 
44357.81449465451 	 499.9453527755188 	 384.5160082989551 
44445.570137303715 	 499.5587696754965 	 377.755422513701 
44733.190202702885 	 499.674132015351 	 381.6443794927262 
44947.362730487774 	 499.50495869174085 	 389.9328822464921 
45018.51623661374 	 498.61568513581847 	 390.5544833599107 
45081.384359435295 	 501.22179123086323 	 388.65788554255573 
45113.768953225735 	 501.56749407971995 	 385.7520590831292 
45322.30178120783 	 502.13637173428964 	 385.2576242604133 
45499.22182319089 	 504.4258527578165 	 379.00160635026896 
45681.26351510481 	 502.84507787713176 	 396.5863742319731 
45578.502740074706 	 501.32139821643705 	 391.12307010515696 
45967.36797889545 	 502.0776774071769 	 393.95148230026155 
45876.20177170953 	 501.2951185920649 	 396.78232330719044 
45751.93521013943 	 500.81391637435615 	 398.6005778338435 
46027.14592004243 	 500.7912305933659 	 404.30677906314565 
46170.27569797059 	 496.1915998931042 	 405.4752999336507 
46550.42537399802 	 498.6825539323649 	 412.43264861158957 
46788.51965641035 	 501.114751597944 	 419.14227359080485 
46792.73971400502 	 501.0824271099375 	 415.183425294371 
46582.575588123655 	 502.0865208415089 	 407.659909552458 
46309.310546562774 	 500.5541424503194 	 405.98526200644744 
46530.389032590014 	 502.0234595802331 	 403.63735646858413 
46707.955527595666 	 501.18110176653954 	 407.34377464174156 
46765.59279629767 	 503.6392591436264 	 409.40551308104614 
46531.90053534617 	 501.1995445029637 	 409.76689763593095 
46555.64840164602 	 500.07491235894156 	 416.46565402530393 
46548.41814511188 	 499.2901391036745 	 414.1141997885495 
46579.7893291255 	 501.7487756468987 	 413.4882889879077 
46646.35748592941 	 500.240233723178 	 412.882045509171 
46511.76213363903 	 500.301399591321 	 414.7047097022917 
46607.77041105078 	 502.097926499549 	 410.6368507940444 
46753.74221432918 	 502.930336236932 	 422.1848361119708 
46909.16677011245 	 503.1609882998282 	 410.86504950491513 
47120.21200763981 	 503.00550803344254 	 418.2619056687734 
47103.35921203677 	 500.9984676770762 	 427.18385920847504 
47040.65580805752 	 500.46670654342677 	 423.0442296581807 
47207.44942899553 	 503.63608946581314 	 427.5535145092312 
46941.516567511724 	 503.5653458810423 	 427.1109444872825 
46903.023872193866 	 503.3805838000944 	 424.67522198094616 
47411.82858260152 	 503.3585871356182 	 429.55448787645327 
47233.58057857312 	 504.1945883462041 	 427.1442913245712 
47136.541733356404 	 504.269976042621 	 427.5547710368477 
47028.99421924228 	 504.0875251596301 	 423.6988421705307 
46921.18963788186 	 503.1493863005404 	 425.92086344263396 
46996.09713915599 	 502.9668495447705 	 425.17355780862704 
46946.005112900675 	 501.3078978477538 	 425.5611618309174 
46801.263125237674 	 502.73630609756174 	 429.79723402187864 
46843.495298928916 	 503.64049837931236 	 430.86941586929163 
46697.39448349675 	 502.5770853791139 	 429.6298563890652 
47109.68752963019 	 501.67718307063774 	 425.46676276591876 
47229.79841253112 	 502.2685897774311 	 426.7771381702385 
47504.39873950268 	 502.57621231599796 	 433.96634489656174 
47767.02310060008 	 502.2579664665749 	 436.4529891942809 
47595.16477494512 	 501.9672889485769 	 435.0960329238941 
47480.42564441303 	 501.55623777462915 	 442.71935367069216 
47805.650121616774 	 502.49676362173125 	 439.8676727444712 
47698.75260125972 	 501.7184801673578 	 437.5059641859559 
47605.93272563809 	 502.791154795888 	 437.2212008235341 
47631.22162132419 	 503.46748752038775 	 440.20004718110283 
47810.489132447445 	 503.7605300006652 	 443.20623881389326 
47677.033549132975 	 504.08186934572916 	 440.21546878725735 
47687.48995571424 	 501.28468276226147 	 441.43905044930386 
47845.205774818445 	 502.73039411172954 	 438.8558734598829 
47951.23363336391 	 503.15670290477044 	 440.4103316656052 
48011.41975106286 	 503.3993691283911 	 446.65096727358514 
48007.507698842805 	 502.64306584305723 	 447.9351708693056 
48251.906970806034 	 501.56910106515056 	 445.7325418705791 
47850.28351784719 	 500.8922746925481 	 437.51417290823963 
47791.84152780925 	 502.75710114363073 	 440.7481931306071 
47824.28276641467 	 502.27264709664314 	 442.0596945966514 
47717.452133392166 	 501.18608881052717 	 442.6825379817703 
47782.489062952045 	 501.5393778471156 	 442.15574439734564 
47713.18397125089 	 502.7467015455427 	 450.3248684004131 
47717.71419481169 	 503.0561954332211 	 449.1608733093272 
47673.26444341761 	 503.19737344810653 	 444.8301839189123 
47730.86874051901 	 503.0448426284063 	 446.550417526966 
47583.19239886897 	 502.19871985558484 	 445.2628248789113 
