sum_fit 	 max_fit 	 min_fit 
40100.50724347876 	 474.85689465551224 	 333.35488060516263 
40441.23117086257 	 483.2525359768886 	 343.05578344047683 
41159.840044698845 	 483.2525359768886 	 341.93851809038426 
41445.94338026852 	 486.4597523235248 	 345.01044508471705 
41949.75479587855 	 487.95282995917364 	 342.44235917718265 
42228.142983157704 	 487.95282995917364 	 358.63396331662716 
42905.652678090446 	 487.95282995917364 	 369.590815082091 
43221.18103280869 	 487.95282995917364 	 367.0839543353196 
43546.95897710463 	 489.46474753547966 	 368.2310376445711 
44132.93615891386 	 489.46474753547966 	 372.6730994316231 
44586.84985276077 	 489.46474753547966 	 381.47808844816336 
45201.28823906693 	 489.46474753547966 	 393.34659782959056 
46086.74486456889 	 489.46474753547966 	 394.1977797673057 
46252.04941180501 	 489.46474753547966 	 395.8881755538904 
46539.46463977249 	 489.46474753547966 	 396.71844273157427 
46620.297374201706 	 489.46474753547966 	 414.1848411686209 
47094.61792598256 	 489.46474753547966 	 422.3275274604416 
46969.74601744709 	 489.7593072197042 	 421.62872309121246 
46964.53193748025 	 489.7593072197042 	 421.7702790451332 
47018.3205371488 	 489.7593072197042 	 428.76999732888316 
47090.302392538666 	 489.46474753547966 	 430.0489946292227 
47325.637790196066 	 489.46474753547966 	 435.3440088544084 
47396.92951835673 	 489.46474753547966 	 441.75153527053567 
47534.32903462082 	 489.46474753547966 	 443.82572684059926 
47259.69696375009 	 489.46474753547966 	 444.1473875621959 
47337.957566494355 	 489.5636969566226 	 444.29563159821834 
47435.38014269488 	 489.5636969566226 	 444.29563159821834 
47464.65801598146 	 489.5636969566226 	 444.29563159821834 
47606.83989602697 	 489.5636969566226 	 444.29563159821834 
47708.31171021596 	 489.5636969566226 	 462.0940602438021 
47728.901019679455 	 489.5636969566226 	 461.5271404021134 
47862.906089673386 	 489.5636969566226 	 461.37241305962976 
47903.150977483834 	 489.5636969566226 	 465.92861502408414 
48019.13558276204 	 489.5636969566226 	 465.92861502408414 
48245.39896917957 	 489.5636969566226 	 465.92861502408414 
48226.77683957449 	 489.5636969566226 	 466.49553486577287 
48309.28469583609 	 489.5636969566226 	 466.1418954598224 
48230.29069489839 	 489.5636969566226 	 466.1418954598224 
48023.26881437599 	 489.5636969566226 	 466.1418954598224 
48111.99502837403 	 489.5636969566226 	 466.1418954598224 
48147.952124128366 	 489.5636969566226 	 466.1418954598224 
48322.385102000175 	 489.5636969566226 	 466.1418954598224 
48414.51964406557 	 489.5636969566226 	 466.1418954598224 
48476.932714811075 	 489.5636969566226 	 466.1418954598224 
48447.54074012258 	 489.5636969566226 	 466.1418954598224 
48435.640040510305 	 489.5636969566226 	 466.1418954598224 
48364.44185608787 	 489.5636969566226 	 466.1418954598224 
48379.718148157874 	 489.5636969566226 	 480.78147979822955 
48442.07084008043 	 489.5636969566226 	 480.78147979822955 
48491.90841367688 	 489.5636969566226 	 480.78147979822955 
48514.85818512815 	 489.5636969566226 	 480.78147979822955 
48467.105609191625 	 489.5636969566226 	 480.78147979822955 
48422.50976346621 	 489.5636969566226 	 480.78147979822955 
48367.53705234482 	 489.5636969566226 	 480.78147979822955 
48370.017345752 	 489.5636969566226 	 480.78147979822955 
48449.22134231425 	 489.5636969566226 	 480.78147979822955 
48448.81990020095 	 489.5636969566226 	 480.78147979822955 
48448.66042182445 	 489.5636969566226 	 480.78147979822955 
48516.684605241564 	 489.5636969566226 	 480.78147979822955 
48502.97925086618 	 489.5636969566226 	 480.78147979822955 
48504.96893988065 	 489.5636969566226 	 481.8319477727952 
48520.77601981581 	 489.5636969566226 	 481.8319477727952 
