sum_fit 	 max_fit 	 min_fit 
39503.138107690094 	 475.7579923575779 	 324.37640551406685 
39925.67430828148 	 472.83666640909576 	 338.0764996034569 
40142.51745571573 	 471.7839393329864 	 324.45485445442705 
40035.18750269593 	 472.3767284340168 	 325.3822495527288 
40386.77414668493 	 471.68502305585 	 336.9255826876655 
41059.84616552061 	 468.9379108373622 	 341.2401849094126 
41138.99852608312 	 478.78672352106696 	 345.40694380746856 
41586.56741946811 	 483.0587182314089 	 353.24772424293093 
42023.15407603637 	 484.09917386647004 	 359.58767749325125 
41859.14831139653 	 482.0290738064704 	 343.5664247362432 
42132.393360078626 	 483.1482366376355 	 343.3542147105501 
42095.286534016384 	 484.14924963187536 	 365.5199805780918 
42049.54857673686 	 484.2789735075319 	 358.7117382743026 
41880.410961798516 	 488.41454588287445 	 361.3592012953462 
42152.98674440573 	 488.9312850887478 	 368.0930626373316 
42685.13099720814 	 487.1708285187882 	 365.3105789490172 
42922.1150151279 	 484.2395362533476 	 362.80193481363534 
43168.36050765135 	 489.87223464679073 	 368.162252792803 
43471.64145769569 	 491.444156441361 	 371.52376454808393 
43755.50767147257 	 489.3256849093307 	 370.1392523123877 
43770.65280137987 	 488.6617693214721 	 374.9409123477724 
43584.49129413141 	 485.84656227361864 	 367.0847033101899 
43853.57484225595 	 486.97972032447393 	 372.262661462888 
43926.1061721525 	 487.7102388446137 	 379.33214801241246 
43908.24989723621 	 479.98944619802177 	 380.9468083911383 
44066.77671667446 	 483.89335790142985 	 387.7725098535773 
44027.68105706212 	 486.9168071945943 	 384.61130323467404 
44187.04209237285 	 481.86195572186944 	 387.94150974262476 
44309.59008627036 	 484.71849278784435 	 390.99663417992747 
44302.77663902283 	 485.69430421256016 	 380.1213165378157 
44089.97279791206 	 479.8487215746343 	 377.90436321517035 
44648.840175300924 	 483.7459420390813 	 386.76666502969715 
44920.98303249724 	 486.016956840277 	 394.1712798066947 
44787.07885047317 	 487.60423080638446 	 401.05067596810443 
44832.26062859694 	 489.57068593025247 	 391.8514078703332 
44963.6145311251 	 488.2225520838739 	 401.0079682837885 
44835.26572256649 	 487.8398492203927 	 400.3503531983237 
44619.11931706173 	 482.7552778166598 	 397.47053035276406 
44406.373778321176 	 484.43073230520054 	 394.36496631476535 
44633.472032669226 	 482.36025728344384 	 402.2990281035394 
44558.01765687206 	 484.82114614232216 	 405.7005092274554 
44750.79575311675 	 488.65094812726886 	 405.8270232009563 
44755.969420855545 	 484.26652412262933 	 409.5226472244192 
44888.682319359024 	 483.6070217411042 	 408.7266960552096 
44723.217391974555 	 486.261410774923 	 405.3011570831643 
44698.14529122632 	 489.4402202901835 	 406.1682736326007 
44597.31473044782 	 486.1912377743347 	 408.97163786254947 
44774.05006927412 	 484.86129247749324 	 408.3460196160242 
44687.56877660366 	 488.40507858191245 	 407.80708680960106 
44789.638584083455 	 489.67704622580607 	 406.7333259115842 
44867.31754142222 	 488.68695102754486 	 410.81252894468435 
44749.41245534177 	 484.4424820318277 	 411.3529790552696 
44546.10912903701 	 484.66201667034886 	 406.88433404049806 
44702.21672277847 	 490.47277734694984 	 402.20436225734016 
44717.98243729581 	 489.32969469010146 	 410.0117298690509 
44740.786464289864 	 489.55993081486633 	 404.1606947104724 
44858.438550219 	 488.6181101351664 	 402.2387732754 
45095.712921053244 	 489.0102037629058 	 411.2278016677719 
45408.908706566115 	 489.90503928124826 	 410.7485779788768 
45694.235847304764 	 488.8798920369155 	 411.7589037823616 
45434.061291999235 	 486.80630380295054 	 409.59534615375526 
45285.95188007988 	 489.3957344614438 	 412.5082085450831 
45164.278093013294 	 487.92345475919427 	 411.50498501429274 
45128.75142346786 	 487.77067983114813 	 411.0727188263619 
45049.56620745952 	 485.8671761309504 	 409.8100814583151 
44984.07961204687 	 485.409738093839 	 412.8583270633971 
44923.98018297419 	 487.18065777421975 	 411.4442921379609 
45049.680652793875 	 484.78066652281603 	 410.5964629601564 
44865.47782539464 	 487.1776051295883 	 410.24755954742955 
44725.35935854338 	 488.153495144861 	 411.7410655607513 
45020.54235637519 	 488.3908360836563 	 411.1161408585939 
45019.15480648529 	 489.4483076939482 	 412.01563339912593 
44942.878449556905 	 483.9061209574601 	 412.4788907202164 
44706.16295702261 	 483.16248400610334 	 411.79343472531605 
44636.86449501454 	 482.91914977844857 	 411.5049681581884 
44524.84692687351 	 485.56802450003704 	 409.2505922252898 
44699.549675653514 	 484.02413068115345 	 410.82210040753773 
45028.07657288822 	 486.9209400941587 	 411.3325309829048 
45167.72351617014 	 484.2082953473524 	 411.1259827198001 
44917.98584145469 	 486.90822024942804 	 410.10514499697626 
44850.942155406316 	 485.76958657574335 	 410.16171355229693 
45094.57305341425 	 484.08876366037526 	 411.5786291905523 
45129.767852689016 	 483.7224671539171 	 413.97173650749727 
45296.91712603335 	 485.9135576435782 	 417.4038868318985 
45143.00245429624 	 485.11154945558815 	 414.62752940777375 
45223.38047929027 	 487.2408207013093 	 414.519657392027 
45276.89303831113 	 487.96341025429274 	 414.1309081539138 
45317.10419405956 	 484.49313684689446 	 418.5838217611215 
45269.30510441428 	 484.8015863079138 	 416.96049791380267 
45320.91933541928 	 486.0578332327465 	 417.36963675514056 
45232.096553081865 	 484.81766553717034 	 414.4172635311889 
45185.45471223413 	 486.17411801425715 	 417.28738512671293 
45194.46224070959 	 484.5236339641134 	 415.856335742266 
45369.43473504134 	 486.21489984767425 	 414.3444607773896 
45536.70245946375 	 486.1116586668654 	 413.8881784929928 
45334.201551181126 	 485.2425127495901 	 418.338581174733 
45275.079876802076 	 484.9429980124587 	 417.33362252851214 
45351.3448689372 	 485.02177179952514 	 417.29015521759516 
45147.28167914205 	 484.6033718582215 	 415.96116526719675 
45193.7822342342 	 483.51610646953077 	 418.6003091971428 
