sum_fit 	 max_fit 	 min_fit 
40081.89310395381 	 467.6435049943125 	 312.64574628654447 
40400.04181437247 	 468.04911713667127 	 328.5846462903028 
40359.57899847153 	 467.2122069540884 	 326.77214235222624 
40618.11438207804 	 470.2058145438716 	 330.92059949381644 
40734.48765421885 	 470.13132652555396 	 335.758880476773 
40769.76803501023 	 471.9916535227132 	 348.3596009235045 
40945.47282545561 	 474.92152398854455 	 344.13052365972 
41088.71149708028 	 479.97743310888205 	 349.17841421077605 
41177.65474044393 	 480.6365686691816 	 353.5285832824487 
41116.221427723205 	 484.103447804456 	 346.0162559252989 
41262.72814003454 	 482.3661000990863 	 334.3839201245211 
41068.631107351845 	 482.0856195118929 	 353.8171716059916 
41635.08021419018 	 485.01034412993283 	 347.7968528294608 
41859.21586270137 	 482.22502120921666 	 356.40742629402484 
41671.39879683566 	 475.18515810941506 	 346.5660006928283 
41499.94495538817 	 479.7446877244428 	 351.43838868450223 
41450.914521062296 	 481.64928628369455 	 352.82384768024576 
41450.40361133814 	 476.94467682330173 	 350.8429618470889 
41580.35983357265 	 475.37722281019353 	 360.2568617167386 
41913.175195472606 	 477.8122933282407 	 355.64439765176905 
42647.84705140262 	 480.2728194936449 	 363.3200564395871 
42690.64669834517 	 478.9513207159615 	 366.06346350222157 
42935.403081217664 	 483.19977059746054 	 356.5165572246832 
43001.06449818472 	 482.7756109692083 	 367.68396028452065 
43498.12197707157 	 484.1301748848493 	 379.216892897721 
43823.605475978504 	 485.4923723698362 	 386.3338409983746 
43832.47250595896 	 486.0530162371539 	 373.4944868001447 
44237.1022631876 	 484.06625387422844 	 373.21793754585053 
44607.572880147854 	 485.4829752203774 	 395.0856265729382 
44273.952439139706 	 484.86293573859314 	 395.93249773936446 
44863.85780269466 	 483.9518536689444 	 401.8236725328417 
44605.91214815287 	 484.8432100217386 	 395.65978977490295 
44552.72158471857 	 486.16032319006933 	 395.43318887355105 
44583.6916536777 	 479.9630797843381 	 400.5556052518744 
44618.29627687779 	 482.6029155352914 	 395.33088800341807 
44530.36597945469 	 481.0337704438082 	 402.43901501252515 
44189.57919113504 	 477.82246571865915 	 402.07449848608104 
44288.95648155187 	 478.7496539157536 	 402.99778463410615 
