sum_fit 	 max_fit 	 min_fit 
39981.57994533926 	 477.4784752770498 	 340.68115045521245 
40715.62773617452 	 477.4784752770498 	 343.977153608688 
41555.34409837066 	 477.4784752770498 	 354.62121492762515 
42318.74079314282 	 477.4784752770498 	 366.8629027317444 
42955.47328167819 	 477.4784752770498 	 366.8629027317444 
42909.79619208013 	 477.4784752770498 	 373.1577908982155 
43330.36660667279 	 477.4784752770498 	 373.1577908982155 
43932.4153037571 	 477.4784752770498 	 382.133141965851 
44320.48304731917 	 477.4784752770498 	 389.72829040193506 
44481.91565316853 	 477.4784752770498 	 394.03431227257204 
44821.4588713008 	 477.4784752770498 	 402.59007414580003 
44993.45473437157 	 477.4784752770498 	 402.59007414580003 
45634.33282040589 	 477.4784752770498 	 402.59007414580003 
45576.843633185534 	 477.4784752770498 	 402.59007414580003 
45741.95160107982 	 477.4784752770498 	 405.0681892925812 
46264.080677572674 	 477.4784752770498 	 405.0681892925812 
46614.6662340102 	 477.4784752770498 	 407.5619125581603 
46886.03178469576 	 477.4784752770498 	 407.5619125581603 
46864.90774144578 	 477.4784752770498 	 407.5619125581603 
46748.650501512464 	 477.4784752770498 	 426.6165202984689 
46651.47071076768 	 477.4784752770498 	 434.5014888732648 
46760.23306337884 	 477.4784752770498 	 434.5014888732648 
46930.28384182035 	 477.4784752770498 	 434.5014888732648 
47243.46757502125 	 477.4784752770498 	 434.5014888732648 
47265.457216249684 	 477.4784752770498 	 434.5014888732648 
47087.31720000404 	 477.4784752770498 	 434.5014888732648 
46998.97566580352 	 477.4784752770498 	 434.5014888732648 
46942.06317735395 	 477.4784752770498 	 434.5014888732648 
47103.82887306979 	 477.4784752770498 	 434.5014888732648 
47072.5497116152 	 477.4784752770498 	 434.5014888732648 
47240.97264991595 	 477.4784752770498 	 434.5014888732648 
47381.360927123504 	 477.4784752770498 	 434.5014888732648 
47453.83966846121 	 477.4784752770498 	 434.5014888732648 
47591.480882352655 	 477.4784752770498 	 457.1456290890453 
47582.724931717166 	 477.4784752770498 	 457.1456290890453 
47571.509154597894 	 477.4784752770498 	 457.1456290890453 
47702.62330079464 	 477.4784752770498 	 457.1456290890453 
47734.17192410193 	 477.4784752770498 	 472.9199407426887 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
47747.84752770502 	 477.4784752770498 	 477.4784752770498 
